Year,Team,Wiki,Region,Country,Track,Kind
2010,Minnesota,http://2010.igem.org/Team:Minnesota,North America,United States,New Application,Collegiate
2010,Missouri_Miners,http://2010.igem.org/Team:Missouri_Miners,North America,United States,Food & Energy,Collegiate
2010,MIT,http://2010.igem.org/Team:MIT,North America,United States,Manufacturing,Collegiate
2010,Monash_Australia,http://2010.igem.org/Team:Monash_Australia,Asia,Australia,Manufacturing,Collegiate
2010,NCTU_Formosa,http://2010.igem.org/Team:NCTU_Formosa,Asia,Taiwan,Environment,Collegiate
2010,Nevada,http://2010.igem.org/Team:Nevada,North America,United States,Environment,Collegiate
2010,Newcastle,http://2010.igem.org/Team:Newcastle,Europe,United Kingdom,Manufacturing,Collegiate
2010,Northwestern,http://2010.igem.org/Team:Northwestern,North America,United States,Manufacturing,Collegiate
2010,NYMU-Taipei,http://2010.igem.org/Team:NYMU-Taipei,Asia,Taiwan,New Application,Collegiate
2010,NYU,http://2010.igem.org/Team:NYU,North America,United States,Foundational Advance,Collegiate
2010,Osaka,http://2010.igem.org/Team:Osaka,Asia,Japan,Environment,Collegiate
2010,Panama,http://2010.igem.org/Team:Panama,Latin America,Panama,Environment,Collegiate
2010,Paris_Liliane_Bettencourt,http://2010.igem.org/Team:Paris_Liliane_Bettencourt,Europe,France,Foundational Advance,Collegiate
2010,Peking,http://2010.igem.org/Team:Peking,Asia,China,Environment,Collegiate
2010,Penn_State,http://2010.igem.org/Team:Penn_State,North America,United States,Food & Energy,Collegiate
2010,Purdue,http://2010.igem.org/Team:Purdue,North America,United States,Food & Energy,Collegiate
2010,Queens-Canada,http://2010.igem.org/Team:Queens-Canada,North America,Canada,Foundational Advance,Collegiate
2010,RMIT_Australia,http://2010.igem.org/Team:RMIT_Australia,Asia,Australia,Health & Medicine,Collegiate
2010,SDU-Denmark,http://2010.igem.org/Team:SDU-Denmark,Europe,Denmark,New Application,Collegiate
2010,Sheffield,http://2010.igem.org/Team:Sheffield,Europe,United Kingdom,Environment,Collegiate
2010,SJTU-BioX-Shanghai,http://2010.igem.org/Team:SJTU-BioX-Shanghai,Asia,China,Health & Medicine,Collegiate
2010,Slovenia,http://2010.igem.org/Team:Slovenia,Europe,Slovenia,New Application,Collegiate
2010,Stanford,http://2010.igem.org/Team:Stanford,North America,United States,Foundational Advance,Collegiate
2010,Stockholm,http://2010.igem.org/Team:Stockholm,Europe,Sweden,Health & Medicine,Collegiate
2010,St_Andrews,http://2010.igem.org/Team:St_Andrews,Europe,United Kingdom,Health & Medicine,Collegiate
2010,Tec-Monterrey,http://2010.igem.org/Team:Tec-Monterrey,Latin America,Mexico,Environment,Collegiate
2010,The_Citadel-Charleston,http://2010.igem.org/Team:The_Citadel-Charleston,North America,United States,Health & Medicine,Collegiate
2010,Tianjin,http://2010.igem.org/Team:Tianjin,Asia,China,Environment,Collegiate
2010,Tokyo-NoKoGen,http://2010.igem.org/Team:Tokyo-NoKoGen,Asia,Japan,New Application,Collegiate
2010,Tokyo_Metropolitan,http://2010.igem.org/Team:Tokyo_Metropolitan,Asia,Japan,Manufacturing,Collegiate
2010,Tokyo_Tech,http://2010.igem.org/Team:Tokyo_Tech,Asia,Japan,Information Processing,Collegiate
2010,Toronto,http://2010.igem.org/Team:Toronto,North America,Canada,Environment,Collegiate
2010,Tsinghua,http://2010.igem.org/Team:Tsinghua,Asia,China,New Application,Collegiate
2010,TU_Delft,http://2010.igem.org/Team:TU_Delft,Europe,Netherlands,Environment,Collegiate
2010,TU_Munich,http://2010.igem.org/Team:TU_Munich,Europe,Germany,Foundational Advance,Collegiate
2010,TzuChiU_Formosa,http://2010.igem.org/Team:TzuChiU_Formosa,Asia,Taiwan,Food & Energy,Collegiate
2010,UCL_London,http://2010.igem.org/Team:UCL_London,Europe,United Kingdom,Manufacturing,Collegiate
2010,UCSF,http://2010.igem.org/Team:UCSF,North America,United States,Health & Medicine,Collegiate
2010,UC_Davis,http://2010.igem.org/Team:UC_Davis,North America,United States,Manufacturing,Collegiate
2010,UIUC-Illinois,http://2010.igem.org/Team:UIUC-Illinois,North America,United States,Information Processing,Collegiate
2010,UIUC-Illinois-Software,http://2010.igem.org/Team:UIUC-Illinois-Software,North America,United States,Software Tools,Collegiate
2010,ULB-Brussels,http://2010.igem.org/Team:ULB-Brussels,Europe,Belgium,Food & Energy,Collegiate
2010,UNAM-Genomics_Mexico,http://2010.igem.org/Team:UNAM-Genomics_Mexico,Latin America,Mexico,Information Processing,Collegiate
2010,UNIPV-Pavia,http://2010.igem.org/Team:UNIPV-Pavia,Europe,Italy,Manufacturing,Collegiate
2010,uOttawa,http://2010.igem.org/Team:uOttawa,North America,Canada,Foundational Advance,Collegiate
2010,UPO-Sevilla,http://2010.igem.org/Team:UPO-Sevilla,Europe,Spain,New Application,Collegiate
2010,Uppsala-Sweden,http://2010.igem.org/Team:Uppsala-Sweden,Europe,Sweden,Health & Medicine,Collegiate
2010,USTC,http://2010.igem.org/Team:USTC,Asia,China,Manufacturing,Collegiate
2010,USTC_Software,http://2010.igem.org/Team:USTC_Software,Asia,China,Software Tools,Collegiate
2010,UT-Tokyo,http://2010.igem.org/Team:UT-Tokyo,Asia,Japan,Information Processing,Collegiate
2010,Utah_State,http://2010.igem.org/Team:Utah_State,North America,United States,Manufacturing,Collegiate
2010,UTDallas,http://2010.igem.org/Team:UTDallas,North America,United States,Environment,Collegiate
2010,Valencia,http://2010.igem.org/Team:Valencia,Europe,Spain,Food & Energy,Collegiate
2010,Virginia_United,http://2010.igem.org/Team:Virginia_United,North America,United States,Information Processing,Collegiate
2010,VT-ENSIMAG_Biosecurity,http://2010.igem.org/Team:VT-ENSIMAG_Biosecurity,North America,United States,Software Tools,Collegiate
2010,Warsaw,http://2010.igem.org/Team:Warsaw,Europe,Poland,Foundational Advance,Collegiate
2010,Washington,http://2010.igem.org/Team:Washington,North America,United States,Health & Medicine,Collegiate
2010,WashU,http://2010.igem.org/Team:WashU,North America,United States,Foundational Advance,Collegiate
2010,Waterloo,http://2010.igem.org/Team:Waterloo,North America,Canada,Health & Medicine,Collegiate
2010,Weimar-Heidelberg_Arts,http://2010.igem.org/Team:Weimar-Heidelberg_Arts,Europe,Germany,New Application,Collegiate
2010,Wisconsin-Madison,http://2010.igem.org/Team:Wisconsin-Madison,North America,United States,Health & Medicine,Collegiate
2010,WITS-South_Africa,http://2010.igem.org/Team:WITS-South_Africa,Africa,South Africa,Health & Medicine,Collegiate
2010,Yale,http://2010.igem.org/Team:Yale,North America,United States,Manufacturing,Collegiate
2010,ZJU-China,http://2010.igem.org/Team:ZJU-China,Asia,China,Software Tools,Collegiate
2009,Aberdeen_Scotland,http://2009.igem.org/Team:Aberdeen_Scotland,Europe,United Kingdom,New Application,Collegiate
2009,Alberta,http://2009.igem.org/Team:Alberta,North America,Canada,Foundational Advance,Collegiate
2009,ArtScienceBangalore,http://2009.igem.org/Team:ArtScienceBangalore,Asia,India,New Application,Collegiate
2009,BCCS-Bristol,http://2009.igem.org/Team:BCCS-Bristol,Europe,United Kingdom,Foundational Advance,Collegiate
2009,Berkeley_Software,http://2009.igem.org/Team:Berkeley_Software,North America,United States,Software Tools,Collegiate
2009,Berkeley_Wetlab,http://2009.igem.org/Team:Berkeley_Wetlab,North America,United States,Foundational Advance,Collegiate
2009,BIOTEC_Dresden,http://2009.igem.org/Team:BIOTEC_Dresden,Europe,Germany,Manufacturing,Collegiate
2009,Bologna,http://2009.igem.org/Team:Bologna,Europe,Italy,Foundational Advance,Collegiate
2009,British_Columbia,http://2009.igem.org/Team:British_Columbia,North America,Canada,Foundational Advance,Collegiate
2009,Brown,http://2009.igem.org/Team:Brown,North America,United States,Health/Medicine,Collegiate
2009,Calgary,http://2009.igem.org/Team:Calgary,North America,Canada,Foundational Advance,Collegiate
2009,Cambridge,http://2009.igem.org/Team:Cambridge,Europe,United Kingdom,Environment,Collegiate
2009,CBNU-Korea,http://2009.igem.org/Team:CBNU-Korea,Asia,"Korea, Republic Of",Software Tools,Collegiate
2009,Chiba,http://2009.igem.org/Team:Chiba,Asia,Japan,Manufacturing,Collegiate
2009,CityColSanFrancisco,http://2009.igem.org/Team:CityColSanFrancisco,North America,United States,Food/Energy,Collegiate
2009,Cornell,http://2009.igem.org/Team:Cornell,North America,United States,Environment,Collegiate
2009,DTU_Denmark,http://2009.igem.org/Team:DTU_Denmark,Europe,Denmark,Manufacturing,Collegiate
2009,Duke,http://2009.igem.org/Team:Duke,North America,United States,Manufacturing,Collegiate
2009,Edinburgh,http://2009.igem.org/Team:Edinburgh,Europe,United Kingdom,Environment,Collegiate
2009,EPF-Lausanne,http://2009.igem.org/Team:EPF-Lausanne,Europe,Switzerland,Foundational Advance,Collegiate
2009,Freiburg_bioware,http://2009.igem.org/Team:Freiburg_bioware,Europe,Germany,Foundational Advance,Collegiate
2009,Freiburg_software,http://2009.igem.org/Team:Freiburg_software,Europe,Germany,Software Tools,Collegiate
2009,Gaston_Day_School,http://2009.igem.org/Team:Gaston_Day_School,North America,United States,Environment,Collegiate
2009,Groningen,http://2009.igem.org/Team:Groningen,Europe,Netherlands,Environment,Collegiate
2009,Harvard,http://2009.igem.org/Team:Harvard,North America,United States,New Application,Collegiate
2009,Heidelberg,http://2009.igem.org/Team:Heidelberg,Europe,Germany,Foundational Advance,Collegiate
2009,HKU-HKBU,http://2009.igem.org/Team:HKU-HKBU,Asia,Hong Kong,Manufacturing,Collegiate
2009,HKUST,http://2009.igem.org/Team:HKUST,Asia,Hong Kong,New Application,Collegiate
2009,IBB_Pune,http://2009.igem.org/Team:IBB_Pune,Asia,India,Information Processing,Collegiate
2009,IIT_Bombay_India,http://2009.igem.org/Team:IIT_Bombay_India,Asia,India,Foundational Advance,Collegiate
2009,IIT_Madras,http://2009.igem.org/Team:IIT_Madras,Asia,India,New Application,Collegiate
2009,Illinois,http://2009.igem.org/Team:Illinois,North America,United States,Information Processing,Collegiate
2009,Illinois-Tools,http://2009.igem.org/Team:Illinois-Tools,North America,United States,Software Tools,Collegiate
2009,Imperial College London,http://2009.igem.org/Team:Imperial College London,Europe,United Kingdom,Manufacturing,Collegiate
2009,IPN-UNAM-Mexico,http://2009.igem.org/Team:IPN-UNAM-Mexico,Latin America,Mexico,Foundational Advance,Collegiate
2009,IPOC1-Colombia,http://2009.igem.org/Team:IPOC1-Colombia,Latin America,Colombia,Environment,Collegiate
2009,IPOC2-Colombia,http://2009.igem.org/Team:IPOC2-Colombia,Latin America,Colombia,Environment,Collegiate
2009,Johns_Hopkins-BAG,http://2009.igem.org/Team:Johns_Hopkins-BAG,North America,United States,New Application,Collegiate
2009,KULeuven,http://2009.igem.org/Team:KULeuven,Europe,Belgium,Manufacturing,Collegiate
2009,KU_Seoul,http://2009.igem.org/Team:KU_Seoul,Asia,"Korea, Republic Of",Environment,Collegiate
2009,Kyoto,http://2009.igem.org/Team:Kyoto,Asia,Japan,Foundational Advance,Collegiate
2009,LCG-UNAM-Mexico,http://2009.igem.org/Team:LCG-UNAM-Mexico,Latin America,Mexico,New Application,Collegiate
2009,Lethbridge,http://2009.igem.org/Team:Lethbridge,North America,Canada,Foundational Advance,Collegiate
2009,McGill,http://2009.igem.org/Team:McGill,North America,Canada,New Application,Collegiate
2009,METU-Gene,http://2009.igem.org/Team:METU-Gene,Europe,Turkey,Health/Medicine,Collegiate
2009,Michigan,http://2009.igem.org/Team:Michigan,North America,United States,Environment,Collegiate
2009,Minnesota,http://2009.igem.org/Team:Minnesota,North America,United States,Software Tools,Collegiate
2009,Missouri_Miners,http://2009.igem.org/Team:Missouri_Miners,North America,United States,Food/Energy,Collegiate
2009,MIT,http://2009.igem.org/Team:MIT,North America,United States,Foundational Advance,Collegiate
2009,MoWestern_Davidson,http://2009.igem.org/Team:MoWestern_Davidson,North America,United States,Information Processing,Collegiate
2009,NCTU_Formosa,http://2009.igem.org/Team:NCTU_Formosa,Asia,Taiwan,New Application,Collegiate
2009,Nevada,http://2009.igem.org/Team:Nevada,North America,United States,Health/Medicine,Collegiate
2009,Newcastle,http://2009.igem.org/Team:Newcastle,Europe,United Kingdom,Environment,Collegiate
2009,NTU-Singapore,http://2009.igem.org/Team:NTU-Singapore,Asia,Singapore,Health/Medicine,Collegiate
2009,NYMU-Taipei,http://2009.igem.org/Team:NYMU-Taipei,Asia,Taiwan,Health/Medicine,Collegiate
2009,Osaka,http://2009.igem.org/Team:Osaka,Asia,Japan,New Application,Collegiate
2009,Paris,http://2009.igem.org/Team:Paris,Europe,France,Foundational Advance,Collegiate
2009,PKU_Beijing,http://2009.igem.org/Team:PKU_Beijing,Asia,China,Information Processing,Collegiate
2009,Purdue,http://2009.igem.org/Team:Purdue,North America,United States,Health/Medicine,Collegiate
2009,Queens,http://2009.igem.org/Team:Queens,North America,Canada,Health/Medicine,Collegiate
2009,SDU-Denmark,http://2009.igem.org/Team:SDU-Denmark,Europe,Denmark,Health/Medicine,Collegiate
2009,Sheffield,http://2009.igem.org/Team:Sheffield,Europe,United Kingdom,Foundational Advance,Collegiate
2009,SJTU-BioX-Shanghai,http://2009.igem.org/Team:SJTU-BioX-Shanghai,Asia,China,Information Processing,Collegiate
2009,Slovenia,http://2009.igem.org/Team:Slovenia,Europe,Slovenia,Manufacturing,Collegiate
2009,Southampton,http://2009.igem.org/Team:Southampton,Europe,United Kingdom,Information Processing,Collegiate
2009,Stanford,http://2009.igem.org/Team:Stanford,North America,United States,Health/Medicine,Collegiate
2009,SupBiotech-Paris,http://2009.igem.org/Team:SupBiotech-Paris,Europe,France,Health/Medicine,Collegiate
2009,Sweden,http://2009.igem.org/Team:Sweden,Europe,Sweden,Information Processing,Collegiate
2009,Tianjin,http://2009.igem.org/Team:Tianjin,Asia,China,Environment,Collegiate
2009,Todai-Tokyo,http://2009.igem.org/Team:Todai-Tokyo,Asia,Japan,Health/Medicine,Collegiate
2009,Tokyo-Nokogen,http://2009.igem.org/Team:Tokyo-Nokogen,Asia,Japan,Manufacturing,Collegiate
2009,Tokyo_Tech,http://2009.igem.org/Team:Tokyo_Tech,Asia,Japan,Environment,Collegiate
2009,TorontoMaRSDiscovery,http://2009.igem.org/Team:TorontoMaRSDiscovery,North America,Canada,New Application,Collegiate
2009,Tsinghua,http://2009.igem.org/Team:Tsinghua,Asia,China,Health/Medicine,Collegiate
2009,TUDelft,http://2009.igem.org/Team:TUDelft,Europe,Netherlands,Information Processing,Collegiate
2009,TzuChiU_Formosa,http://2009.igem.org/Team:TzuChiU_Formosa,Asia,United States,Food/Energy,Collegiate
2009,UAB-Barcelona,http://2009.igem.org/Team:UAB-Barcelona,Europe,Spain,Environment,Collegiate
2009,UChicago,http://2009.igem.org/Team:UChicago,North America,United States,Environment,Collegiate
2009,UCL_London,http://2009.igem.org/Team:UCL_London,Europe,United Kingdom,Foundational Advance,Collegiate
2009,UCSF,http://2009.igem.org/Team:UCSF,North America,United States,Health/Medicine,Collegiate
2009,UC_Davis,http://2009.igem.org/Team:UC_Davis,North America,United States,New Application,Collegiate
2009,ULB-Brussels,http://2009.igem.org/Team:ULB-Brussels,Europe,Belgium,Manufacturing,Collegiate
2009,UNICAMP-Brazil,http://2009.igem.org/Team:UNICAMP-Brazil,Latin America,Brazil,Food/Energy,Collegiate
2009,UNIPV-Pavia,http://2009.igem.org/Team:UNIPV-Pavia,Europe,Italy,Food/Energy,Collegiate
2009,uOttawa,http://2009.igem.org/Team:uOttawa,North America,Canada,Health/Medicine,Collegiate
2009,Uppsala-Sweden,http://2009.igem.org/Team:Uppsala-Sweden,Europe,Sweden,Food/Energy,Collegiate
2009,UQ-Australia,http://2009.igem.org/Team:UQ-Australia,Asia,Australia,Environment,Collegiate
2009,USTC,http://2009.igem.org/Team:USTC,Asia,China,Foundational Advance,Collegiate
2009,USTC_Software,http://2009.igem.org/Team:USTC_Software,Asia,China,Software Tools,Collegiate
2009,Utah_State,http://2009.igem.org/Team:Utah_State,North America,United States,Manufacturing,Collegiate
2009,Valencia,http://2009.igem.org/Team:Valencia,Europe,Spain,New Application,Collegiate
2009,VictoriaBC,http://2009.igem.org/Team:VictoriaBC,North America,Canada,Manufacturing,Collegiate
2009,Victoria_Australia,http://2009.igem.org/Team:Victoria_Australia,Asia,Australia,Manufacturing,Collegiate
2009,Virginia,http://2009.igem.org/Team:Virginia,North America,United States,Environment,Collegiate
2009,Virginia_Commonwealth,http://2009.igem.org/Team:Virginia_Commonwealth,North America,United States,Foundational Advance,Collegiate
2009,Warsaw,http://2009.igem.org/Team:Warsaw,Europe,Poland,Health/Medicine,Collegiate
2009,Washington,http://2009.igem.org/Team:Washington,North America,United States,Manufacturing,Collegiate
2009,Washington-Software,http://2009.igem.org/Team:Washington-Software,North America,United States,Software Tools,Collegiate
2009,Wash_U,http://2009.igem.org/Team:Wash_U,North America,United States,Food/Energy,Collegiate
2009,Waterloo,http://2009.igem.org/Team:Waterloo,North America,Canada,Foundational Advance,Collegiate
2009,Wisconsin-Madison,http://2009.igem.org/Team:Wisconsin-Madison,North America,United States,Food/Energy,Collegiate
2009,Yeshiva_NYC,http://2009.igem.org/Team:Yeshiva_NYC,North America,United States,Foundational Advance,Collegiate
2008,Alberta_NINT,http://2008.igem.org/Team:Alberta_NINT,North America,Canada,,Collegiate
2008,Bay_Area_RSI,http://2008.igem.org/Team:Bay_Area_RSI,North America,United States,,Collegiate
2008,BCCS-Bristol,http://2008.igem.org/Team:BCCS-Bristol,Europe,United Kingdom,,Collegiate
2008,Beijing_Normal,http://2008.igem.org/Team:Beijing_Normal,Asia,China,,Collegiate
2008,Bologna,http://2008.igem.org/Team:Bologna,Europe,Italy,,Collegiate
2008,Brown,http://2008.igem.org/Team:Brown,North America,United States,,Collegiate
2008,BrownTwo,http://2008.igem.org/Team:BrownTwo,North America,United States,,Collegiate
2008,Calgary_Ethics,http://2008.igem.org/Team:Calgary_Ethics,North America,Canada,,Collegiate
2008,Calgary_Software,http://2008.igem.org/Team:Calgary_Software,North America,Canada,,Collegiate
2008,Calgary_Wetware,http://2008.igem.org/Team:Calgary_Wetware,North America,Canada,,Collegiate
